iter	Passed	Remaining
238	1162	3701
239	1167	3698
240	1172	3693
241	1177	3687
242	1184	3689
243	1188	3683
244	1193	3679
245	1200	3679
246	1205	3674
247	1210	3671
248	1217	3672
249	1221	3665
250	1322	3947
251	1330	3948
252	1334	3941
253	1339	3934
254	1351	3948
255	1360	3953
256	1367	3954
257	1372	3948
258	1378	3942
259	1382	3933
260	1386	3925
261	1390	3917
262	1395	3911
263	1400	3903
264	1404	3896
265	1409	3890
266	1414	3884
267	1419	3876
268	1423	3869
269	1428	3862
270	1431	3850
271	1435	3842
272	1439	3834
273	1445	3830
274	1449	3822
275	1454	3814
276	1458	3808
277	1463	3801
278	1468	3795
279	1473	3789
280	1478	3783
281	1482	3775
282	1487	3767
283	1493	3764
284	1497	3757
285	1501	3749
286	1506	3742
287	1511	3736
288	1514	3726
289	1519	3720
290	1525	3716
291	1529	3709
292	1534	3702
293	1539	3696
294	1544	3690
295	1549	3684
296	1553	3677
297	1558	3671
298	1562	3664
299	1567	3657
300	1572	3652
301	1577	3646
302	1582	3639
303	1587	3633
304	1591	3627
305	1596	3621
306	1601	3615
307	1606	3609
308	1611	3603
309	1616	3597
310	1621	3592
311	1625	3585
312	1630	3578
313	1635	3572
314	1641	3569
315	1645	3562
316	1651	3557
317	1656	3551
318	1661	3545
319	1665	3539
320	1672	3537
321	1676	3530
322	1681	3524
323	1686	3519
324	1691	3512
325	1695	3505
326	1702	3502
327	1706	3495
328	1710	3488
329	1714	3481
330	1720	3477
331	1725	3470
332	1729	3463
333	1734	3458
334	1738	3451
335	1743	3444
336	1747	3437
337	1753	3434
338	1758	3428
339	1762	3421
340	1768	3418
341	1773	3412
342	1778	3405
343	1782	3400
344	1787	3393
345	1792	3387
346	1796	3380
347	1801	3375
348	1806	3368
349	1810	3362
350	1816	3358
351	1820	3351
352	1825	3345
353	1830	3339
354	1834	3333
355	1838	3326
356	1843	3320
357	1849	3316
358	1853	3309
359	1857	3302
360	1863	3298
361	1867	3292
362	1872	3285
363	1877	3280
364	1882	3274
365	1886	3268
366	1890	3261
367	1896	3256
368	1900	3249
369	1904	3243
370	1909	3236
371	1914	3231
372	1918	3225
373	1923	3219
374	1928	3214
375	1932	3207
376	1937	3201
377	1941	3195
378	1947	3190
379	1951	3183
380	1955	3177
381	1962	3174
382	1966	3168
383	1972	3163
384	1977	3159
385	1982	3153
386	1986	3146
387	1991	3140
388	1995	3134
389	2000	3128
390	2005	3122
391	2010	3117
392	2014	3111
393	2019	3106
394	2024	3100
395	2029	3094
396	2034	3089
397	2039	3084
398	2044	3078
399	2048	3073
400	2053	3067
401	2058	3062
402	2063	3056
403	2067	3050
404	2072	3044
405	2076	3038
406	2081	3032
407	2085	3025
408	2090	3020
409	2094	3013
410	2098	3007
411	2103	3001
412	2107	2995
413	2112	2989
414	2116	2982
415	2120	2977
416	2125	2971
417	2129	2965
418	2134	2959
419	2139	2954
420	2143	2948
421	2148	2942
422	2152	2936
423	2156	2929
424	2160	2923
425	2165	2918
426	2170	2912
427	2174	2906
428	2179	2900
429	2183	2894
430	2187	2888
431	2192	2883
432	2197	2877
433	2202	2871
434	2206	2866
435	2211	2860
436	2215	2854
437	2220	2849
438	2225	2844
439	2230	2838
440	2234	2832
441	2240	2827
442	2244	2822
443	2249	2816
444	2254	2811
445	2258	2805
446	2262	2799
447	2267	2794
448	2272	2788
449	2276	2782
450	2281	2777
451	2286	2772
452	2291	2767
453	2296	2762
454	2302	2757
455	2306	2752
456	2311	2746
457	2317	2742
458	2321	2736
459	2326	2730
460	2330	2725
461	2335	2719
462	2339	2713
463	2344	2708
464	2349	2703
465	2353	2697
466	2357	2691
467	2362	2685
468	2366	2679
469	2371	2674
470	2375	2668
471	2380	2663
472	2385	2657
473	2389	2651
474	2394	2646
475	2399	2640
476	2403	2635
477	2408	2629
478	2412	2624
479	2417	2618
480	2422	2613
481	2426	2607
482	2431	2602
483	2435	2596
484	2440	2591
485	2444	2585
486	2449	2580
487	2453	2574
488	2458	2568
489	2463	2563
490	2467	2558
491	2472	2552
492	2477	2548
493	2482	2542
494	2486	2537
495	2491	2531
496	2496	2526
497	2501	2521
498	2506	2516
499	2511	2511
500	2516	2506
501	2520	2500
502	2526	2495
503	2530	2490
504	2535	2485
505	2539	2479
506	2544	2474
507	2549	2468
508	2554	2463
509	2559	2459
510	2564	2454
511	2569	2449
512	2574	2443
513	2578	2438
514	2583	2432
515	2587	2427
516	2592	2422
517	2597	2416
518	2601	2411
519	2606	2405
520	2610	2400
521	2615	2394
522	2620	2390
523	2625	2384
524	2630	2379
525	2634	2374
526	2639	2369
527	2644	2363
528	2648	2358
529	2654	2353
530	2658	2348
531	2662	2342
532	2667	2336
533	2671	2331
534	2676	2326
535	2680	2320
536	2685	2315
537	2689	2309
538	2694	2304
539	2698	2298
540	2704	2294
541	2708	2289
542	2713	2283
543	2718	2278
544	2722	2272
545	2726	2267
546	2731	2261
547	2736	2257
548	2741	2251
549	2745	2246
550	2750	2241
551	2754	2235
552	2758	2229
553	2762	2224
554	2768	2219
555	2772	2214
556	2777	2208
557	2781	2203
558	2786	2198
559	2790	2192
560	2794	2187
561	2799	2181
562	2804	2176
563	2808	2171
564	2813	2165
565	2818	2161
566	2823	2156
567	2827	2150
568	2834	2146
569	2839	2142
570	2844	2136
571	2849	2132
572	2854	2126
573	2859	2122
574	2864	2117
575	2869	2112
576	2873	2106
577	2878	2101
578	2882	2096
579	2887	2091
580	2892	2085
581	2898	2081
582	2902	2076
583	2907	2071
584	2913	2066
585	2917	2061
586	2922	2056
587	2927	2051
588	2932	2046
589	2937	2041
590	2941	2035
591	2947	2031
592	2952	2026
593	2957	2021
594	2963	2016
595	2967	2011
596	2972	2006
597	2977	2001
598	2982	1996
599	2986	1991
600	2991	1985
601	2996	1981
602	3000	1975
603	3005	1970
604	3010	1965
605	3015	1960
606	3020	1955
607	3025	1950
608	3030	1945
609	3034	1940
610	3039	1935
611	3044	1930
612	3049	1925
613	3053	1919
614	3059	1915
615	3063	1909
616	3068	1904
617	3072	1899
618	3077	1894
619	3083	1889
620	3089	1885
621	3094	1880
622	3098	1875
623	3103	1869
624	3108	1865
625	3113	1860
626	3118	1855
627	3123	1850
628	3128	1845
629	3133	1840
630	3139	1835
631	3144	1830
632	3149	1825
633	3154	1821
634	3159	1815
635	3164	1810
636	3169	1806
637	3174	1801
638	3179	1796
639	3185	1791
640	3190	1787
641	3195	1782
642	3200	1776
643	3205	1771
644	3210	1767
645	3215	1762
646	3221	1757
647	3226	1752
648	3231	1747
649	3236	1742
650	3240	1737
651	3245	1732
652	3249	1726
653	3254	1721
654	3259	1716
655	3263	1711
656	3268	1706
657	3272	1701
658	3277	1695
659	3281	1690
660	3286	1685
661	3290	1680
662	3295	1674
663	3299	1669
664	3304	1664
665	3309	1659
666	3313	1654
667	3318	1649
668	3322	1644
669	3327	1638
670	3332	1634
671	3337	1629
672	3341	1623
673	3347	1618
674	3352	1614
675	3357	1609
676	3362	1604
677	3367	1599
678	3371	1594
679	3376	1588
680	3381	1584
681	3386	1578
682	3390	1573
683	3395	1568
684	3400	1563
685	3404	1558
686	3409	1553
687	3415	1548
688	3419	1543
689	3424	1538
690	3431	1534
691	3435	1529
692	3440	1524
693	3445	1519
694	3450	1514
695	3455	1509
696	3460	1504
697	3464	1499
698	3469	1494
699	3474	1488
700	3478	1483
701	3483	1478
702	3489	1474
703	3493	1469
704	3498	1464
705	3503	1459
706	3508	1453
707	3512	1448
708	3516	1443
709	3521	1438
710	3525	1433
711	3530	1427
712	3535	1423
713	3539	1417
714	3544	1412
715	3549	1407
716	3554	1402
717	3559	1398
718	3564	1393
719	3568	1387
720	3573	1382
721	3578	1377
722	3582	1372
723	3587	1367
724	3591	1362
725	3596	1357
726	3601	1352
727	3606	1347
728	3611	1342
729	3615	1337
730	3619	1332
731	3624	1327
732	3629	1322
733	3634	1317
734	3639	1312
735	3643	1307
736	3648	1301
737	3652	1296
738	3656	1291
739	3661	1286
740	3665	1281
741	3670	1276
742	3674	1271
743	3679	1266
744	3683	1260
745	3688	1255
746	3692	1250
747	3697	1245
748	3701	1240
749	3706	1235
750	3710	1230
751	3716	1225
752	3721	1220
753	3725	1215
754	3729	1210
755	3734	1205
756	3738	1200
757	3743	1195
758	3748	1190
759	3753	1185
760	3758	1180
761	3762	1175
762	3766	1170
763	3771	1164
764	3775	1159
765	3780	1154
766	3784	1149
767	3789	1144
768	3794	1139
769	3798	1134
770	3803	1129
771	3808	1124
772	3812	1119
773	3817	1114
774	3821	1109
775	3825	1104
776	3830	1099
777	3835	1094
778	3839	1089
779	3844	1084
780	3848	1079
781	3853	1074
782	3857	1069
783	3862	1064
784	3866	1059
785	3871	1053
786	3875	1048
787	3879	1043
788	3884	1038
789	3889	1033
790	3894	1028
791	3899	1024
792	3904	1019
793	3909	1014
794	3913	1009
795	3918	1004
796	3923	999
797	3927	994
798	3932	989
799	3937	984
800	3942	979
801	3947	974
802	3952	969
803	3956	964
804	3961	959
805	3966	954
806	3971	949
807	3976	944
808	3981	939
809	3986	935
810	3990	930
811	3996	925
812	4000	920
813	4006	915
814	4010	910
815	4015	905
816	4020	900
817	4025	895
818	4030	890
819	4035	885
820	4039	880
821	4044	875
822	4049	870
823	4053	865
824	4058	860
825	4062	855
826	4067	850
827	4071	845
828	4076	840
829	4081	836
830	4086	831
831	4091	826
832	4096	821
833	4101	816
834	4105	811
835	4111	806
836	4116	801
837	4120	796
838	4126	791
839	4130	786
840	4135	781
841	4140	776
842	4145	771
843	4150	767
844	4155	762
845	4160	757
846	4166	752
847	4171	747
848	4176	742
849	4180	737
850	4185	732
851	4190	727
852	4194	722
853	4199	717
854	4204	712
855	4208	708
856	4213	702
857	4217	698
858	4222	693
859	4227	688
860	4231	683
861	4236	678
862	4240	673
863	4244	668
864	4248	663
865	4253	658
866	4258	653
867	4262	648
868	4266	643
869	4272	638
870	4276	633
871	4281	628
872	4287	623
873	4292	618
874	4297	613
875	4303	609
876	4307	604
877	4314	599
878	4319	594
879	4323	589
880	4328	584
881	4332	579
882	4336	574
883	4340	569
884	4345	564
885	4350	559
886	4354	554
887	4359	549
888	4362	544
889	4367	539
890	4371	534
891	4375	529
892	4379	524
893	4384	519
894	4388	514
895	4393	509
896	4398	505
897	4402	500
898	4406	495
899	4410	490
900	4415	485
901	4419	480
902	4423	475
903	4427	470
904	4432	465
905	4437	460
906	4442	455
907	4446	450
908	4451	445
909	4455	440
910	4459	435
911	4463	430
912	4468	425
913	4472	420
914	4476	415
915	4481	410
916	4485	405
917	4489	401
918	4494	396
919	4499	391
920	4503	386
921	4507	381
922	4511	376
923	4515	371
924	4519	366
925	4523	361
926	4530	356
927	4534	351
928	4537	346
929	4541	341
930	4546	336
931	4550	332
932	4554	327
933	4558	322
934	4563	317
935	4567	312
936	4572	307
937	4577	302
938	4581	297
939	4585	292
940	4589	287
941	4595	282
942	4599	278
943	4603	273
944	4609	268
945	4613	263
946	4617	258
947	4621	253
948	4627	248
949	4631	243
950	4635	238
951	4641	234
952	4645	229
953	4649	224
954	4653	219
955	4657	214
956	4662	209
957	4666	204
958	4670	199
959	4675	194
960	4679	189
961	4683	185
962	4688	180
963	4692	175
964	4697	170
965	4701	165
966	4705	160
967	4709	155
968	4713	150
969	4716	145
970	4720	140
971	4725	136
972	4729	131
973	4733	126
974	4738	121
975	4743	116
976	4747	111
977	4752	106
978	4757	102
979	4761	97
980	4765	92
981	4770	87
982	4775	82
983	4779	77
984	4783	72
985	4787	67
986	4791	63
987	4795	58
988	4799	53
989	4803	48
990	4806	43
991	4810	38
992	4814	33
993	4818	29
994	4822	24
995	4826	19
996	4829	14
997	4833	9
998	4837	4
999	4840	0
